,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,spot_class
2704,240,3,121.42292,31.21482,121.417595,31.217215,6,484,574,3
2705,241,46,121.42299,31.18935,121.415138,31.198225,4,244,334,46
2706,242,24,121.42336,31.17765,121.415085,31.178802,1,348,438,24
2707,243,24,121.42349,31.17749,121.438385,31.187189,1,226,316,46
2708,243,24,121.42349,31.17749,121.420395,31.192408,4,572,662,46
2709,245,3,121.42354,31.20958,121.399902,31.202211,3,426,516,63
2710,245,3,121.42354,31.20958,121.432884,31.209202,1,420,510,3
2711,247,46,121.42416,31.20752,121.418159,31.206991,3,267,357,46
2712,247,46,121.42416,31.20752,121.424797,31.209454,2,348,438,3
2713,247,46,121.42416,31.20752,121.433891,31.201744,1,547,637,46
2714,248,43,121.42448,31.2649,121.436188,31.271736,3,577,667,43
2715,248,43,121.42448,31.2649,121.420486,31.275515,3,239,329,43
2716,248,43,121.42448,31.2649,121.419449,31.280127,2,326,416,43
2717,249,24,121.4247,31.17805,121.423225,31.17849,7,220,310,24
2718,252,46,121.42552,31.18647,121.409821,31.189838,2,334,424,63
2719,252,46,121.42552,31.18647,121.42981,31.182005,1,242,332,24
2720,253,24,121.42572,31.18632,121.472488,31.233086,1,542,632,98
2721,253,24,121.42572,31.18632,121.425659,31.183657,1,283,373,24
2722,255,94,121.42609,31.14059,121.502655,30.828342,1,479,569,20
2723,258,94,121.42613,31.14049,121.421753,31.145002,2,582,672,94
2724,259,94,121.42614,31.14569,121.504578,30.834429,2,224,314,20
2725,259,94,121.42614,31.14569,121.299438,31.433102,2,619,709,12
2726,259,94,121.42614,31.14569,121.425224,31.146027,1,560,650,94
2727,259,94,121.42614,31.14569,121.426064,31.143278,1,251,341,94
2728,259,94,121.42614,31.14569,121.426064,31.143278,1,603,693,94
2729,259,94,121.42614,31.14569,121.421753,31.145002,5,225,315,94
2730,259,94,121.42614,31.14569,121.421753,31.145002,4,265,355,94
2731,259,94,121.42614,31.14569,121.421753,31.145002,2,553,643,94
2732,260,94,121.42616,31.14564,121.504578,30.834429,1,235,325,20
2733,260,94,121.42616,31.14564,121.425591,31.14924,1,262,352,94
2734,260,94,121.42616,31.14564,121.425591,31.14924,1,609,699,94
2735,260,94,121.42616,31.14564,121.299438,31.433102,2,587,677,12
2736,260,94,121.42616,31.14564,121.425224,31.146027,1,256,346,94
2737,260,94,121.42616,31.14564,121.425224,31.146027,1,382,472,94
2738,260,94,121.42616,31.14564,121.425224,31.146027,4,600,690,94
2739,260,94,121.42616,31.14564,121.426064,31.143278,3,260,350,94
2740,260,94,121.42616,31.14564,121.505013,30.831057,1,262,352,20
2741,260,94,121.42616,31.14564,121.505013,30.831057,1,599,689,20
2742,260,94,121.42616,31.14564,121.421753,31.145002,3,250,340,94
2743,260,94,121.42616,31.14564,121.421753,31.145002,2,314,404,94
2744,260,94,121.42616,31.14564,121.421753,31.145002,1,364,454,94
2745,260,94,121.42616,31.14564,121.421753,31.145002,1,520,610,94
2746,260,94,121.42616,31.14564,121.421753,31.145002,4,596,686,94
2747,260,94,121.42616,31.14564,121.431656,31.135803,1,565,655,96
2748,262,94,121.42618,31.14584,121.425591,31.14924,1,240,330,94
2749,262,94,121.42618,31.14584,121.425591,31.14924,1,619,709,94
2750,262,94,121.42618,31.14584,121.299438,31.433102,1,602,692,12
2751,262,94,121.42618,31.14584,121.425224,31.146027,4,624,714,94
2752,262,94,121.42618,31.14584,121.426064,31.143278,1,290,380,94
2753,262,94,121.42618,31.14584,121.505013,30.831057,1,220,310,20
2754,262,94,121.42618,31.14584,121.426262,31.140179,1,247,337,94
2755,262,94,121.42618,31.14584,121.421753,31.145002,7,216,306,94
2756,262,94,121.42618,31.14584,121.421753,31.145002,3,280,370,94
2757,262,94,121.42618,31.14584,121.421753,31.145002,1,348,438,94
2758,262,94,121.42618,31.14584,121.421753,31.145002,1,521,611,94
2759,262,94,121.42618,31.14584,121.421753,31.145002,4,578,668,94
2760,262,94,121.42618,31.14584,121.421753,31.145002,9,624,714,94
2761,264,94,121.42626,31.14025,121.425224,31.146027,2,519,609,94
2762,265,94,121.4263,31.14014,121.421753,31.145002,1,238,328,94
2763,266,94,121.42634,31.1458,121.425224,31.146027,4,246,336,94
2764,266,94,121.42634,31.1458,121.425224,31.146027,1,551,641,94
2765,266,94,121.42634,31.1458,121.425224,31.146027,1,613,703,94
2766,266,94,121.42634,31.1458,121.426064,31.143278,2,302,392,94
2767,266,94,121.42634,31.1458,121.426064,31.143278,2,592,682,94
2768,266,94,121.42634,31.1458,121.505013,30.831057,2,264,354,20
2769,266,94,121.42634,31.1458,121.502655,30.828342,1,300,390,20
2770,266,94,121.42634,31.1458,121.421753,31.145002,3,222,312,94
2771,266,94,121.42634,31.1458,121.421753,31.145002,2,301,391,94
2772,266,94,121.42634,31.1458,121.421753,31.145002,3,363,453,94
2773,266,94,121.42634,31.1458,121.421753,31.145002,1,589,679,94
2774,267,46,121.42675,31.18797,120.910721,31.019789,1,227,317,77
2775,268,46,121.42783,31.19042,121.430084,31.190983,1,253,343,46
2776,269,24,121.42797,31.16592,121.419807,31.173576,1,240,330,24
2777,269,24,121.42797,31.16592,121.377113,31.157791,1,576,666,52
2778,269,24,121.42797,31.16592,121.426712,31.172581,1,374,464,24
2779,270,46,121.42839,31.19474,121.424797,31.209454,2,349,439,3
2780,271,46,121.42853,31.19719,121.432541,31.189611,2,627,717,46
2781,272,46,121.42918,31.20663,121.430954,31.211748,3,592,682,3
2782,272,46,121.42918,31.20663,121.436134,31.203424,3,261,351,46
2783,273,83,121.42941,31.28463,121.422432,31.284882,1,271,361,83
2784,274,81,121.42942,31.24686,121.428612,31.247433,3,396,486,10
2785,276,43,121.4302,31.27961,121.430061,31.279047,1,309,399,43
2786,277,83,121.43052,31.28437,121.428017,31.290831,2,255,345,83
2787,277,83,121.43052,31.28437,121.430565,31.284376,2,230,320,83
2788,280,83,121.43083,31.28953,121.42791,31.284508,2,310,400,83
2789,282,96,121.43108,31.13546,121.254288,31.409395,3,571,661,12
2790,282,96,121.43108,31.13546,121.433243,31.132858,7,216,306,96
2791,282,96,121.43108,31.13546,121.423508,31.132309,6,229,319,94
2792,282,96,121.43108,31.13546,121.420837,31.132996,2,556,646,94
2793,283,37,121.43124,31.02343,121.434792,31.031694,2,484,574,37
2794,285,43,121.43142,31.27319,121.415329,31.282135,1,439,529,43
2795,286,24,121.43144,31.1497,121.425224,31.146027,4,226,316,94
2796,286,24,121.43144,31.1497,121.429848,31.150574,7,234,324,94
2797,287,24,121.43148,31.18302,121.436073,31.197544,1,615,705,46
2798,290,3,121.43234,31.2165,121.434021,31.215469,20,248,338,3
2799,291,37,121.43286,31.01907,121.432564,31.028444,1,243,333,37
2800,293,46,121.43371,31.19572,121.433517,31.191494,10,221,311,46
2801,294,3,121.43471,31.21599,121.434021,31.215469,1,246,336,3
2802,294,3,121.43471,31.21599,121.434021,31.215469,1,333,423,3
2803,294,3,121.43471,31.21599,121.442757,31.222677,1,318,408,121
2804,294,3,121.43471,31.21599,121.506516,31.294493,3,558,648,93
2805,294,3,121.43471,31.21599,121.439613,31.218126,2,320,410,3
2806,295,3,121.43481,31.22009,121.432838,31.226671,1,292,382,3
2807,296,3,121.43604,31.22512,121.438393,31.215305,2,219,309,3
2808,296,3,121.43604,31.22512,121.444977,31.221813,2,234,324,121
2809,299,37,121.43651,31.02597,121.394096,31.029692,7,243,333,37
2810,300,46,121.43652,31.18852,121.447159,31.190802,2,493,583,107
2811,302,24,121.43709,31.15035,121.448898,31.162378,1,476,566,14
2812,304,10,121.43767,31.24642,121.444839,31.247316,3,308,398,121
2813,306,121,121.43849,31.24515,121.444725,31.244253,1,592,682,121
2814,306,121,121.43849,31.24515,121.440239,31.245634,2,347,437,121
2815,307,36,121.43855,31.32115,121.436775,31.317595,1,254,344,36
2816,308,46,121.43866,31.18916,121.437149,31.184256,13,561,651,24
2817,310,14,121.439,31.15021,121.440918,31.173201,2,584,674,14
2818,311,3,121.43941,31.22199,121.448074,31.22967,2,616,706,121
2819,312,43,121.43974,31.27128,121.448143,31.280117,1,319,409,2
2820,315,83,121.44114,31.28757,121.497475,31.25248,1,584,674,74
2821,316,121,121.44231,31.22128,121.442757,31.222677,1,219,309,121
2822,316,121,121.44231,31.22128,121.443863,31.224855,2,223,313,121
2823,316,121,121.44231,31.22128,121.441757,31.227892,3,611,701,121
2824,316,121,121.44231,31.22128,121.447502,31.223513,2,380,470,121
2825,316,121,121.44231,31.22128,121.439613,31.218126,1,274,364,3
2826,316,121,121.44231,31.22128,121.450066,31.225443,2,263,353,121
2827,317,50,121.44248,31.1769,121.001007,30.836681,1,387,477,30
2828,318,121,121.44258,31.23412,121.454437,31.222805,8,235,325,98
2829,319,14,121.44267,31.15634,121.451942,31.157824,1,262,352,14
2830,319,14,121.44267,31.15634,121.43885,31.151464,1,301,391,14
2831,319,14,121.44267,31.15634,121.478653,31.231464,2,242,332,115
2832,321,14,121.44396,31.17057,121.438866,31.191582,1,296,386,46
2833,322,50,121.44519,31.18482,121.437378,31.191591,10,313,403,46
2834,322,50,121.44519,31.18482,121.455711,31.185516,21,291,381,107
2835,322,50,121.44519,31.18482,121.507774,31.2904,7,246,336,93
2836,322,50,121.44519,31.18482,121.441528,31.185612,11,212,302,24
2837,323,10,121.44524,31.26617,121.460426,31.264576,10,227,317,2
2838,323,10,121.44524,31.26617,121.426765,31.281605,6,341,431,43
2839,323,10,121.44524,31.26617,121.443031,31.280746,10,307,397,2
2840,325,121,121.44577,31.22292,121.447075,31.215321,2,300,390,3
2841,326,107,121.44619,31.20077,121.448067,31.197884,2,287,377,107
2842,326,107,121.44619,31.20077,121.449104,31.200106,4,554,644,107
2843,327,2,121.44725,31.28399,121.439201,31.283089,1,302,392,43
2844,329,2,121.44917,31.27009,121.425262,31.284687,1,613,703,83
2845,331,37,121.45017,31.03475,121.447617,31.034393,2,332,422,37
2846,331,37,121.45017,31.03475,121.452705,31.036015,3,248,338,23
2847,331,37,121.45017,31.03475,121.299438,31.433102,1,442,532,12
2848,331,37,121.45017,31.03475,121.299438,31.433102,1,614,704,12
2849,332,121,121.4504,31.22866,121.461914,31.231165,3,502,592,98
2850,334,36,121.45137,31.32968,121.396919,31.260527,2,211,301,101
2851,334,36,121.45137,31.32968,121.690948,31.188797,2,399,489,26
2852,334,36,121.45137,31.32968,121.378426,31.31143,1,327,417,27
2853,334,36,121.45137,31.32968,121.377289,31.315683,2,375,465,29
2854,334,36,121.45137,31.32968,121.389305,31.321156,1,345,435,27
2855,334,36,121.45137,31.32968,121.249977,31.377104,3,301,391,12
2856,334,36,121.45137,31.32968,121.382401,31.310419,3,559,649,27
2857,334,36,121.45137,31.32968,121.380165,31.314489,3,281,371,27
2858,334,36,121.45137,31.32968,121.380165,31.314489,1,408,498,27
2859,334,36,121.45137,31.32968,121.380165,31.314489,1,559,649,27
2860,334,36,121.45137,31.32968,121.3741,31.310312,2,419,509,29
2861,334,36,121.45137,31.32968,121.3741,31.310312,2,467,557,29
2862,334,36,121.45137,31.32968,121.386475,31.314816,1,219,309,27
2863,334,36,121.45137,31.32968,121.386475,31.314816,3,507,597,27
2864,335,2,121.45148,31.2828,121.441566,31.296751,6,253,343,83
2865,335,2,121.45148,31.2828,121.452759,31.277855,1,231,321,2
2866,335,2,121.45148,31.2828,121.454674,31.289436,1,276,366,2
2867,335,2,121.45148,31.2828,121.452202,31.287878,2,234,324,2
2868,335,2,121.45148,31.2828,121.448143,31.280117,3,226,316,2
2869,335,2,121.45148,31.2828,121.448143,31.280117,2,485,575,2
2870,335,2,121.45148,31.2828,121.449989,31.283613,2,490,580,2
2871,336,2,121.45156,31.28303,121.46685,31.280375,4,213,303,2
2872,336,2,121.45156,31.28303,121.447197,31.293936,2,216,306,83
2873,336,2,121.45156,31.28303,121.447098,31.286261,2,404,494,2
2874,337,121,121.45166,31.23768,121.444725,31.244253,3,338,428,121
2875,337,121,121.45166,31.23768,121.438622,31.24239,1,236,326,121
2876,337,121,121.45166,31.23768,121.450066,31.225443,1,301,391,121
2877,338,121,121.45206,31.22911,121.450447,31.230717,1,257,347,121
2878,338,121,121.45206,31.22911,121.452682,31.227598,3,325,415,121
2879,338,121,121.45206,31.22911,121.563828,31.212393,1,352,442,56
2880,338,121,121.45206,31.22911,121.450912,31.228628,4,266,356,121
2881,338,121,121.45206,31.22911,121.450912,31.228628,1,320,410,121
2882,338,121,121.45206,31.22911,121.450912,31.228628,2,362,452,121
2883,341,98,121.45457,31.21882,121.455086,31.218393,1,568,658,98
2884,342,107,121.45468,31.19914,121.448067,31.197884,2,288,378,107
2885,342,107,121.45468,31.19914,121.4524,31.209646,1,627,717,107
2886,343,121,121.4547,31.2309,121.454605,31.230406,2,329,419,121
2887,344,98,121.4548,31.21934,121.454086,31.234411,2,589,679,121
2888,344,98,121.4548,31.21934,121.451042,31.219183,2,231,321,121
2889,344,98,121.4548,31.21934,121.456161,31.228323,2,281,371,98
2890,344,98,121.4548,31.21934,121.444115,31.216589,4,611,701,3
2891,344,98,121.4548,31.21934,121.460083,31.216351,2,352,442,98
2892,345,98,121.45483,31.21929,121.442757,31.222677,22,250,340,121
2893,346,107,121.45499,31.20643,121.45536,31.204721,1,241,331,107
2894,347,107,121.45551,31.18881,121.456306,30.902126,3,331,421,20
2895,348,23,121.4558,31.04124,121.458755,31.034338,1,304,394,23
2896,349,107,121.45586,31.20353,121.452675,31.195496,2,619,709,107
2897,351,98,121.45847,31.23434,121.461914,31.231165,1,347,437,98
2898,352,107,121.45914,31.20019,121.460854,31.202854,1,259,349,107
2899,352,107,121.45914,31.20019,120.910721,31.019789,1,210,300,77
2900,352,107,121.45914,31.20019,121.449104,31.200106,1,274,364,107
2901,354,107,121.45986,31.2024,121.460854,31.202854,2,249,339,107
2902,354,107,121.45986,31.2024,121.458443,31.204529,1,341,431,107
2903,357,98,121.46147,31.23167,121.456642,31.240974,3,607,697,121
2904,359,15,121.46178,31.20827,121.461662,31.2048,1,316,406,107
2905,359,15,121.46178,31.20827,121.46048,31.213305,6,256,346,15
2906,359,15,121.46178,31.20827,121.460609,31.206495,5,323,413,107
2907,359,15,121.46178,31.20827,121.464516,31.206741,3,357,447,15
2908,361,107,121.46213,31.19816,121.456268,31.207508,3,282,372,107
2909,361,107,121.46213,31.19816,121.465149,31.1991,2,239,329,107
2910,361,107,121.46213,31.19816,121.455421,31.20166,1,267,357,107
2911,361,107,121.46213,31.19816,121.46183,31.197901,1,443,533,107
2912,363,23,121.46363,31.04444,121.469307,31.040373,3,378,468,23
2913,364,84,121.46757,31.26544,121.467529,31.265385,1,512,602,84
2914,365,98,121.46782,31.22167,121.476646,31.238733,2,251,341,115
2915,366,84,121.4699,31.25912,121.477333,31.260889,1,262,352,73
2916,366,84,121.4699,31.25912,121.469307,31.261841,2,246,336,84
2917,367,98,121.47036,31.22562,121.489342,31.231512,2,248,338,4
2918,370,98,121.4737,31.23039,121.561676,31.114618,1,409,499,123
2919,371,84,121.47566,31.26829,121.467003,31.262657,1,628,718,84
2920,372,115,121.47603,31.23642,121.478439,31.239296,3,339,429,115
2921,374,98,121.47765,31.22363,121.47699,31.225046,2,255,345,115
2922,374,98,121.47765,31.22363,121.47699,31.225046,2,482,572,115
2923,374,98,121.47765,31.22363,121.475006,31.222849,2,285,375,98
2924,374,98,121.47765,31.22363,121.480171,31.224415,2,225,315,115
2925,374,98,121.47765,31.22363,121.590248,31.186306,2,496,586,33
2926,374,98,121.47765,31.22363,121.479637,31.225655,4,400,490,115
2927,374,98,121.47765,31.22363,121.478668,31.222935,3,408,498,115
2928,374,98,121.47765,31.22363,121.48085,31.218018,2,546,636,115
2929,376,115,121.47863,31.23372,121.472488,31.233086,2,416,506,98
2930,377,84,121.47866,31.26724,121.478508,31.270475,1,280,370,84
2931,377,84,121.47866,31.26724,121.478508,31.270475,3,326,416,84
2932,377,84,121.47866,31.26724,121.491043,31.279089,2,254,344,1
2933,378,15,121.47871,31.21207,121.499001,31.224667,4,472,562,41
2934,381,15,121.48059,31.20086,121.490303,31.222008,3,567,657,41
2935,381,15,121.48059,31.20086,121.472946,31.196075,1,329,419,15
2936,382,115,121.48156,31.21856,121.490303,31.222008,3,217,307,41
2937,382,115,121.48156,31.21856,121.484673,31.207211,1,606,696,15
2938,383,73,121.48203,31.26577,121.478363,31.265326,3,289,379,84
2939,383,73,121.48203,31.26577,121.498512,31.272757,3,227,317,122
2940,383,73,121.48203,31.26577,121.476646,31.238733,1,239,329,115
2941,383,73,121.48203,31.26577,121.488106,31.27755,6,240,330,118
2942,384,115,121.48355,31.23446,121.492371,31.220287,2,359,449,41
2943,385,115,121.48444,31.23176,121.484764,31.226366,1,323,413,115
2944,386,15,121.48519,31.2078,121.487869,31.212532,6,548,638,41
2945,387,118,121.48524,31.2823,121.482262,31.278774,4,292,382,118
2946,388,118,121.48575,31.27932,121.482262,31.278774,2,576,666,118
2947,391,41,121.48886,31.21429,121.465256,31.20339,5,625,715,15
2948,395,93,121.49135,31.29349,121.481697,31.29063,15,571,661,118
2949,395,93,121.49135,31.29349,121.497948,31.290825,9,571,661,93
2950,395,93,121.49135,31.29349,121.4981,31.299238,11,254,344,93
2951,396,1,121.49229,31.27476,121.530159,31.300243,1,228,318,57
2952,397,122,121.49267,31.28067,121.488106,31.27755,2,570,660,118
2953,398,93,121.49323,31.29253,121.491043,31.279089,1,270,360,1
2954,401,93,121.49599,31.29485,121.491364,31.305891,1,501,591,93
2955,401,93,121.49599,31.29485,121.504906,31.288074,1,210,300,93
2956,401,93,121.49599,31.29485,121.48745,31.300381,1,581,671,54
2957,402,25,121.49607,31.17008,121.495323,31.17317,1,622,712,25
2958,402,25,121.49607,31.17008,121.504883,31.162962,1,226,316,25
2959,405,41,121.49661,31.22528,121.2873,30.695353,1,581,671,61
2960,408,122,121.49953,31.27624,121.49897,31.282709,2,548,638,122
2961,412,122,121.50286,31.26263,121.482475,31.254196,3,248,338,73
2962,412,122,121.50286,31.26263,121.505867,31.26096,5,247,337,40
2963,412,122,121.50286,31.26263,121.503189,31.262659,1,459,549,122
2964,413,25,121.505,31.14132,121.501427,31.145538,2,578,668,25
2965,413,25,121.505,31.14132,121.504982,31.141735,1,395,485,25
2966,413,25,121.505,31.14132,121.501564,31.140558,3,481,571,25
2967,414,93,121.5053,31.29518,121.507874,31.299892,2,597,687,93
2968,414,93,121.5053,31.29518,121.78495,31.049509,1,225,315,99
2969,414,93,121.5053,31.29518,121.507683,31.308229,2,283,373,93
2970,414,93,121.5053,31.29518,121.506516,31.294493,3,619,709,93
2971,414,93,121.5053,31.29518,121.533669,31.288586,3,584,674,104
2972,414,93,121.5053,31.29518,121.4981,31.299238,2,575,665,93
2973,415,93,121.50558,31.29501,121.499596,31.334791,1,227,317,76
2974,415,93,121.50558,31.29501,121.514427,31.293182,1,617,707,93
2975,415,93,121.50558,31.29501,121.78495,31.049509,1,329,419,99
2976,415,93,121.50558,31.29501,121.498276,31.293489,1,310,400,93
2977,415,93,121.50558,31.29501,121.495865,31.29483,2,609,699,93
2978,415,93,121.50558,31.29501,121.500397,31.290613,1,251,341,93
2979,415,93,121.50558,31.29501,121.2873,30.695353,1,561,651,61
2980,418,20,121.50621,30.83431,121.504578,30.834429,3,498,588,20
2981,418,20,121.50621,30.83431,121.505013,30.831057,1,272,362,20
2982,418,20,121.50621,30.83431,121.505013,30.831057,2,586,676,20
2983,419,93,121.5064,31.29453,121.520767,31.296795,2,573,663,57
2984,419,93,121.5064,31.29453,121.497948,31.290825,1,586,676,93
2985,419,93,121.5064,31.29453,121.506516,31.294493,10,295,385,93
2986,419,93,121.5064,31.29453,121.505692,31.273182,1,428,518,40
2987,419,93,121.5064,31.29453,121.50621,31.298653,1,218,308,93
2988,420,40,121.50643,31.26805,121.505211,31.266657,2,574,664,40
2989,421,93,121.50659,31.29463,121.499596,31.334791,1,258,348,76
2990,421,93,121.50659,31.29463,121.515411,31.288195,2,580,670,57
2991,421,93,121.50659,31.29463,121.501434,31.298536,1,278,368,93
2992,421,93,121.50659,31.29463,121.423752,30.689812,15,551,641,61
2993,421,93,121.50659,31.29463,121.506516,31.294493,2,343,433,93
2994,421,93,121.50659,31.29463,121.506516,31.294493,1,622,712,93
2995,421,93,121.50659,31.29463,121.50621,31.298653,1,280,370,93
2996,421,93,121.50659,31.29463,121.500397,31.290613,1,486,576,93
2997,421,93,121.50659,31.29463,121.4981,31.299238,15,619,709,93
2998,422,93,121.50681,31.29458,121.506516,31.294493,3,240,330,93
2999,423,93,121.50759,31.29069,121.500221,31.280058,2,220,310,122
3000,425,40,121.50904,31.28123,121.517952,31.280062,2,624,714,57
3001,426,20,121.50906,30.83875,121.504578,30.834429,1,211,301,20
3002,427,25,121.5095,31.19503,121.509979,31.188786,10,597,687,25
3003,428,93,121.50955,31.29782,121.507874,31.299892,2,248,338,93
3004,428,93,121.50955,31.29782,121.507874,31.299892,3,329,419,93
3005,428,93,121.50955,31.29782,121.499596,31.334791,1,233,323,76
3006,428,93,121.50955,31.29782,121.508797,31.297123,2,271,361,93
3007,428,93,121.50955,31.29782,121.508797,31.297123,3,345,435,93
3008,428,93,121.50955,31.29782,121.508797,31.297123,1,531,621,93
3009,428,93,121.50955,31.29782,121.508797,31.297123,3,620,710,93
3010,428,93,121.50955,31.29782,121.520767,31.296795,2,378,468,57
3011,428,93,121.50955,31.29782,121.510887,31.305227,2,291,381,93
3012,428,93,121.50955,31.29782,121.503006,31.294336,1,604,694,93
3013,428,93,121.50955,31.29782,121.517807,31.292402,1,231,321,57
3014,428,93,121.50955,31.29782,121.506516,31.294493,2,269,359,93
3015,428,93,121.50955,31.29782,121.506516,31.294493,1,314,404,93
3016,428,93,121.50955,31.29782,121.506516,31.294493,3,543,633,93
3017,428,93,121.50955,31.29782,121.498276,31.293489,2,229,319,93
3018,428,93,121.50955,31.29782,121.522896,31.27025,1,538,628,40
3019,428,93,121.50955,31.29782,121.500397,31.290613,2,325,415,93
3020,428,93,121.50955,31.29782,121.187752,31.0385,2,233,323,108
3021,429,4,121.50991,31.23652,121.518089,31.227325,14,570,660,65
3022,430,25,121.51004,31.19413,121.51535,31.200233,1,261,351,41
3023,430,25,121.51004,31.19413,121.504883,31.189734,1,474,564,25
3024,434,93,121.51091,31.29101,121.50721,31.28616,2,619,709,40
3025,436,93,121.51095,31.29085,121.514427,31.293182,2,324,414,93
3026,436,93,121.51095,31.29085,121.507774,31.2904,3,305,395,93
3027,436,93,121.51095,31.29085,121.506516,31.294493,1,504,594,93
3028,438,41,121.51123,31.19744,121.504883,31.189734,1,624,714,25
3029,440,4,121.5127,31.23885,121.513252,31.240541,1,288,378,4
3030,441,93,121.51309,31.28875,121.510109,31.29397,2,446,536,93
3031,445,25,121.51363,31.15766,121.517952,31.280062,4,596,686,57
3032,445,25,121.51363,31.15766,121.457291,31.221531,9,572,662,98
3033,445,25,121.51363,31.15766,121.572243,31.256292,2,285,375,89
3034,445,25,121.51363,31.15766,121.564049,31.189476,3,223,313,33
3035,445,25,121.51363,31.15766,121.445869,31.255695,2,514,604,10
3036,446,93,121.51409,31.29927,121.531883,31.283594,2,242,332,57
3037,447,25,121.51437,31.19235,121.523331,31.180838,2,246,336,25
3038,448,65,121.51498,31.23585,121.522751,31.226135,2,246,336,65
3039,448,65,121.51498,31.23585,121.73732,31.054562,2,313,403,18
3040,448,65,121.51498,31.23585,121.515579,31.239056,3,418,508,4
3041,448,65,121.51498,31.23585,121.516968,31.234608,2,306,396,65
3042,449,41,121.51505,31.20838,121.514671,31.216976,2,430,520,65
3043,450,93,121.51516,31.30344,121.491501,31.293869,3,219,309,93
3044,451,65,121.51537,31.23852,121.50103,31.236509,2,480,570,4
3045,452,65,121.51554,31.23718,121.519997,31.241398,9,353,443,92
3046,454,65,121.51584,31.23673,121.535545,31.235443,1,218,308,92
3047,455,65,121.51585,31.23646,121.520653,31.233856,2,314,404,65
3048,455,65,121.51585,31.23646,121.516968,31.234608,2,617,707,65
3049,457,93,121.51597,31.30199,121.533424,31.298935,1,425,515,42
3050,458,65,121.51627,31.23803,121.522125,31.237816,2,384,474,92
3051,460,65,121.51689,31.22684,121.529053,31.222006,1,217,307,65
3052,461,65,121.51733,31.23663,121.520645,31.216938,1,348,438,65
3053,462,65,121.51753,31.23853,121.519226,31.224859,2,339,429,65
3054,463,65,121.51758,31.23649,121.503059,31.239458,1,552,642,4
3055,463,65,121.51758,31.23649,121.500443,31.234045,2,424,514,4
3056,463,65,121.51758,31.23649,121.524414,31.226925,1,233,323,65
3057,463,65,121.51758,31.23649,121.509392,31.238777,1,212,302,4
3058,463,65,121.51758,31.23649,121.515579,31.239056,3,219,309,4
3059,463,65,121.51758,31.23649,121.510941,31.236071,2,240,330,4
3060,463,65,121.51758,31.23649,121.510941,31.236071,2,291,381,4
3061,463,65,121.51758,31.23649,121.2873,30.695353,1,323,413,61
3062,463,65,121.51758,31.23649,121.522743,31.229713,2,257,347,65
3063,463,65,121.51758,31.23649,121.516968,31.234608,3,275,365,65
3064,464,65,121.5179,31.23396,121.533203,31.2437,1,276,366,92
3065,464,65,121.5179,31.23396,121.520653,31.233856,1,211,301,65
3066,464,65,121.5179,31.23396,121.528702,31.22476,1,238,328,65
3067,465,65,121.5181,31.22264,121.524971,31.224154,4,562,652,65
3068,466,65,121.51844,31.23703,121.515579,31.239056,1,532,622,4
3069,468,65,121.51862,31.20979,121.515144,31.21195,4,562,652,41
3070,469,65,121.51879,31.22813,121.518089,31.227325,1,561,651,65
3071,471,65,121.51926,31.23349,121.510887,31.230366,1,339,429,41
3072,471,65,121.51926,31.23349,121.522743,31.229713,2,235,325,65
3073,473,42,121.52089,31.32104,121.509331,31.326982,1,254,344,76
3074,473,42,121.52089,31.32104,121.506081,31.332058,1,250,340,76
3075,474,65,121.52092,31.2241,121.519875,31.22814,3,603,693,65
3076,475,25,121.52161,31.17077,121.547287,31.181713,4,615,705,56
3077,476,65,121.52229,31.22457,121.529922,31.239241,2,567,657,92
3078,476,65,121.52229,31.22457,121.524414,31.226925,1,210,300,65
3079,476,65,121.52229,31.22457,121.519226,31.224859,2,348,438,65
3080,476,65,121.52229,31.22457,121.530853,31.223869,1,409,499,65
3081,476,65,121.52229,31.22457,121.522743,31.229713,2,221,311,65
3082,477,93,121.52265,31.30917,121.523071,31.316555,1,216,306,42
3083,477,93,121.52265,31.30917,121.530113,31.316402,1,267,357,42
3084,478,65,121.5227,31.23589,121.520653,31.233856,2,224,314,65
3085,479,93,121.5228,31.30923,121.509331,31.326982,1,274,364,76
3086,479,93,121.5228,31.30923,121.52726,31.308378,1,539,629,42
3087,480,93,121.5228,31.30933,121.529724,31.308523,1,584,674,42
3088,480,93,121.5228,31.30933,121.535362,31.308601,1,283,373,42
3089,481,93,121.52281,31.30927,121.52726,31.308378,2,594,684,42
3090,482,65,121.52293,31.22744,121.519997,31.241398,1,325,415,92
3091,483,65,121.52302,31.21429,121.515144,31.21195,8,441,531,41
3092,483,65,121.52302,31.21429,121.531097,31.214598,11,256,346,65
3093,483,65,121.52302,31.21429,121.520218,31.214643,9,465,555,65
3094,484,92,121.52357,31.25693,121.546776,31.273542,2,585,675,11
3095,484,92,121.52357,31.25693,121.522896,31.27025,3,573,663,40
3096,486,65,121.5243,31.21929,121.524658,31.202723,2,223,313,65
3097,486,65,121.5243,31.21929,121.528046,31.206089,3,254,344,65
3098,487,65,121.52631,31.2116,121.525047,31.197842,1,331,421,65
3099,488,57,121.52655,31.28176,121.52829,31.281612,1,434,524,57
3100,489,65,121.52772,31.23119,121.519997,31.241398,3,233,323,92
3101,489,65,121.52772,31.23119,121.503059,31.239458,6,391,481,4
