Unnamed: 0,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,kcenter
2594,45,121.40206,31.23149,121.398956,31.229559,1,624,714,1
2595,45,121.40206,31.23149,121.407043,31.229284,1,505,595,1
2596,45,121.40206,31.23149,121.40345,31.228634,13,269,359,1
2597,45,121.40206,31.23149,121.401482,31.237926,1,625,715,1
2598,45,121.40206,31.23149,121.403183,31.232286,1,307,397,1
2599,45,121.40206,31.23149,121.403183,31.232286,2,501,591,1
2600,21,121.40267,31.00678,121.403534,31.005795,3,627,717,1
2601,63,121.40445,31.20608,121.395912,31.209925,4,267,357,1
2602,45,121.40519,31.23973,121.424675,31.24934,1,357,447,1
2603,24,121.40574,31.16138,121.411491,31.171415,11,300,390,1
2604,45,121.40781,31.23153,121.335228,31.240097,1,353,443,1
2605,45,121.40811,31.21319,121.411942,31.213152,1,444,534,1
2606,45,121.40811,31.21319,121.402596,31.210678,1,415,505,1
2607,63,121.40843,31.18371,121.395973,31.187878,23,509,599,1
2608,63,121.40843,31.18371,121.40757,31.189943,8,573,663,1
2609,63,121.40843,31.18371,121.396362,31.171541,1,290,380,1
2610,45,121.40902,31.21258,121.411942,31.213152,2,301,391,1
2611,45,121.40908,31.23106,121.406342,31.232965,2,251,341,1
2612,45,121.40944,31.23428,121.40345,31.228634,1,543,633,1
2613,45,121.41077,31.22713,121.403183,31.232286,6,364,454,1
2614,24,121.41095,31.16837,121.414864,31.159676,12,565,655,1
2615,24,121.41095,31.16837,121.41153,31.173403,14,561,651,1
2616,81,121.41095,31.2453,121.428421,31.250799,1,621,711,1
2617,24,121.4112,31.16726,121.407593,31.167688,1,617,707,1
2618,24,121.4112,31.16726,121.409996,31.170431,2,471,561,1
2619,24,121.41136,31.16669,121.411491,31.171415,2,306,396,1
2620,24,121.41252,31.16393,121.40686,31.178988,3,220,310,1
2621,24,121.41252,31.16393,121.413536,31.180634,2,619,709,1
2622,24,121.41302,31.17188,121.411522,31.169008,6,237,327,1
2623,24,121.4135,31.1691,121.428726,31.166622,2,293,383,1
2624,24,121.4135,31.1691,121.425247,31.166656,2,411,501,1
2625,94,121.41352,31.13797,121.431656,31.135803,1,213,303,1
2626,58,121.41368,31.09765,121.438377,31.170673,4,491,581,1
2627,46,121.41378,31.20105,121.393417,31.204611,8,373,463,1
2628,46,121.41378,31.20105,121.422905,31.199612,4,212,302,1
2629,46,121.41378,31.20105,121.431168,31.197075,4,263,353,1
2630,46,121.41378,31.20105,121.392441,31.200947,2,553,643,1
2631,46,121.41378,31.20105,121.403267,31.197372,3,254,344,1
2632,81,121.41448,31.23573,121.472488,31.233086,1,291,381,1
2633,81,121.41451,31.23697,121.401039,31.233717,1,277,367,1
2634,81,121.41451,31.23697,121.472488,31.233086,1,329,419,1
2635,81,121.41451,31.23697,121.413109,31.237518,2,293,383,1
2636,81,121.41451,31.23697,121.414314,31.236895,6,217,307,1
2637,81,121.41451,31.23697,121.414314,31.236895,3,271,361,1
2638,81,121.41451,31.23697,121.414314,31.236895,3,325,415,1
2639,81,121.41451,31.23697,121.414314,31.236895,3,389,479,1
2640,81,121.41451,31.23697,121.414314,31.236895,3,612,702,1
2641,81,121.41451,31.23697,120.910721,31.019789,2,252,342,1
2642,81,121.41451,31.23697,121.417732,31.236277,2,240,330,1
2643,81,121.41451,31.23697,121.403183,31.232286,4,276,366,1
2644,81,121.41461,31.23953,121.418137,31.23774,12,615,705,1
2645,94,121.41505,31.13701,121.425224,31.146027,2,563,653,1
2646,94,121.41505,31.13701,121.421753,31.145002,2,231,321,1
2647,94,121.41505,31.13701,121.421753,31.145002,1,571,661,1
2648,94,121.41505,31.13701,121.442055,31.141716,3,608,698,1
2649,46,121.41547,31.20738,121.414398,31.206848,2,611,701,1
2650,46,121.41593,31.20774,121.414398,31.206848,2,548,638,1
2651,94,121.41613,31.13719,121.415794,31.136024,1,576,666,1
2652,46,121.41617,31.20081,121.418159,31.206991,23,565,655,1
2653,46,121.41617,31.20081,121.416451,31.200766,16,266,356,1
2654,46,121.41617,31.20081,121.417358,31.202971,6,499,589,1
2655,46,121.41617,31.20081,121.415138,31.198225,10,251,341,1
2656,46,121.41617,31.20081,121.413651,31.200237,1,507,597,1
2657,46,121.41617,31.20081,121.401924,31.199085,14,265,355,1
2658,37,121.41648,31.01381,121.413994,31.014557,1,450,540,1
2659,24,121.41733,31.1614,121.421646,31.167053,1,234,324,1
2660,24,121.41733,31.1614,121.414864,31.159676,2,304,394,1
2661,24,121.41733,31.1614,121.42012,31.161734,1,434,524,1
2662,24,121.41733,31.1614,121.437523,31.179972,1,301,391,1
2663,24,121.41733,31.1614,121.41684,31.161396,3,246,336,1
2664,24,121.41741,31.17183,121.428726,31.166622,1,334,424,1
2665,24,121.41741,31.17183,121.428719,31.184631,1,482,572,1
2666,24,121.41741,31.17183,121.404274,31.185785,1,516,606,1
2667,46,121.41777,31.2012,121.429741,31.210205,2,336,426,1
2668,46,121.41777,31.2012,121.420227,31.201664,3,317,407,1
2669,46,121.41777,31.2012,121.417328,31.191607,2,224,314,1
2670,81,121.41813,31.23689,121.420357,31.236748,1,224,314,1
2671,81,121.41813,31.23689,121.417732,31.236277,1,588,678,1
2672,94,121.41838,31.13791,121.421753,31.145002,2,615,705,1
2673,46,121.41851,31.20269,121.399902,31.202211,3,302,392,1
2674,46,121.41851,31.20269,121.42569,31.225275,4,245,335,1
2675,46,121.41851,31.20269,121.431168,31.197075,1,300,390,1
2676,46,121.41864,31.208,121.423836,31.207285,1,359,449,1
2677,46,121.41865,31.20147,121.420227,31.201664,2,247,337,1
2678,46,121.41865,31.20147,121.414398,31.206848,2,572,662,1
2679,46,121.41865,31.20147,121.417358,31.202971,1,254,344,1
2680,46,121.41867,31.20162,121.418571,31.19803,6,322,412,1
2681,24,121.41917,31.1625,121.421646,31.167053,1,258,348,1
2682,24,121.41917,31.1625,121.428726,31.166622,1,289,379,1
2683,24,121.41917,31.1625,121.42012,31.161734,1,237,327,1
2684,24,121.41917,31.1625,121.437523,31.179972,1,621,711,1
2685,24,121.41917,31.1625,121.413597,31.163029,1,255,345,1
2686,46,121.41923,31.20133,121.42659,31.182077,1,224,314,1
2687,94,121.41928,31.1367,121.429565,31.14711,2,600,690,1
2688,94,121.41928,31.1367,121.418587,31.129446,8,244,334,1
2689,94,121.41928,31.1367,121.421066,31.139071,1,306,396,1
2690,24,121.41939,31.162,121.411087,31.166828,3,513,603,1
2691,24,121.41942,31.16187,121.413635,31.249926,4,493,583,1
2692,81,121.42093,31.23523,121.420357,31.236748,2,252,342,1
2693,94,121.42109,31.13404,121.420837,31.132996,2,501,591,1
2694,24,121.42142,31.17103,121.411522,31.169008,5,231,321,1
2695,3,121.42148,31.21509,121.420357,31.215399,2,275,365,1
2696,81,121.42161,31.23377,121.420357,31.236748,2,245,335,1
2697,46,121.42194,31.20663,121.418159,31.206991,2,259,349,1
2698,81,121.42215,31.23222,121.422142,31.231922,2,285,375,1
2699,81,121.42215,31.23222,121.422142,31.231922,1,589,679,1
2700,81,121.42215,31.23222,121.421837,31.228033,6,249,339,1
2701,81,121.42215,31.23222,121.41996,31.231419,1,214,304,1
2702,94,121.42283,31.14511,121.425591,31.14924,2,310,400,1
2703,94,121.42283,31.14511,121.505013,30.831057,1,559,649,1
2704,3,121.42292,31.21482,121.417595,31.217215,6,484,574,1
2705,46,121.42299,31.18935,121.415138,31.198225,4,244,334,1
2706,24,121.42336,31.17765,121.415085,31.178802,1,348,438,1
2707,24,121.42349,31.17749,121.438385,31.187189,1,226,316,1
2708,24,121.42349,31.17749,121.420395,31.192408,4,572,662,1
2709,3,121.42354,31.20958,121.399902,31.202211,3,426,516,1
2710,3,121.42354,31.20958,121.432884,31.209202,1,420,510,1
2711,46,121.42416,31.20752,121.418159,31.206991,3,267,357,1
2712,46,121.42416,31.20752,121.424797,31.209454,2,348,438,1
2713,46,121.42416,31.20752,121.433891,31.201744,1,547,637,1
2714,43,121.42448,31.2649,121.436188,31.271736,3,577,667,1
2715,43,121.42448,31.2649,121.420486,31.275515,3,239,329,1
2716,43,121.42448,31.2649,121.419449,31.280127,2,326,416,1
2717,24,121.4247,31.17805,121.423225,31.17849,7,220,310,1
2718,46,121.42552,31.18647,121.409821,31.189838,2,334,424,1
2719,46,121.42552,31.18647,121.42981,31.182005,1,242,332,1
2720,24,121.42572,31.18632,121.472488,31.233086,1,542,632,1
2721,24,121.42572,31.18632,121.425659,31.183657,1,283,373,1
2722,94,121.42609,31.14059,121.502655,30.828342,1,479,569,1
2723,94,121.42613,31.14049,121.421753,31.145002,2,582,672,1
2724,94,121.42614,31.14569,121.504578,30.834429,2,224,314,1
2725,94,121.42614,31.14569,121.299438,31.433102,2,619,709,1
2726,94,121.42614,31.14569,121.425224,31.146027,1,560,650,1
2727,94,121.42614,31.14569,121.426064,31.143278,1,251,341,1
2728,94,121.42614,31.14569,121.426064,31.143278,1,603,693,1
2729,94,121.42614,31.14569,121.421753,31.145002,5,225,315,1
2730,94,121.42614,31.14569,121.421753,31.145002,4,265,355,1
2731,94,121.42614,31.14569,121.421753,31.145002,2,553,643,1
2732,94,121.42616,31.14564,121.504578,30.834429,1,235,325,1
2733,94,121.42616,31.14564,121.425591,31.14924,1,262,352,1
2734,94,121.42616,31.14564,121.425591,31.14924,1,609,699,1
2735,94,121.42616,31.14564,121.299438,31.433102,2,587,677,1
2736,94,121.42616,31.14564,121.425224,31.146027,1,256,346,1
2737,94,121.42616,31.14564,121.425224,31.146027,1,382,472,1
2738,94,121.42616,31.14564,121.425224,31.146027,4,600,690,1
2739,94,121.42616,31.14564,121.426064,31.143278,3,260,350,1
2740,94,121.42616,31.14564,121.505013,30.831057,1,262,352,1
2741,94,121.42616,31.14564,121.505013,30.831057,1,599,689,1
2742,94,121.42616,31.14564,121.421753,31.145002,3,250,340,1
2743,94,121.42616,31.14564,121.421753,31.145002,2,314,404,1
2744,94,121.42616,31.14564,121.421753,31.145002,1,364,454,1
2745,94,121.42616,31.14564,121.421753,31.145002,1,520,610,1
2746,94,121.42616,31.14564,121.421753,31.145002,4,596,686,1
2747,94,121.42616,31.14564,121.431656,31.135803,1,565,655,1
2748,94,121.42618,31.14584,121.425591,31.14924,1,240,330,1
2749,94,121.42618,31.14584,121.425591,31.14924,1,619,709,1
2750,94,121.42618,31.14584,121.299438,31.433102,1,602,692,1
2751,94,121.42618,31.14584,121.425224,31.146027,4,624,714,1
2752,94,121.42618,31.14584,121.426064,31.143278,1,290,380,1
2753,94,121.42618,31.14584,121.505013,30.831057,1,220,310,1
2754,94,121.42618,31.14584,121.426262,31.140179,1,247,337,1
2755,94,121.42618,31.14584,121.421753,31.145002,7,216,306,1
2756,94,121.42618,31.14584,121.421753,31.145002,3,280,370,1
2757,94,121.42618,31.14584,121.421753,31.145002,1,348,438,1
2758,94,121.42618,31.14584,121.421753,31.145002,1,521,611,1
2759,94,121.42618,31.14584,121.421753,31.145002,4,578,668,1
2760,94,121.42618,31.14584,121.421753,31.145002,9,624,714,1
2761,94,121.42626,31.14025,121.425224,31.146027,2,519,609,1
2762,94,121.4263,31.14014,121.421753,31.145002,1,238,328,1
2763,94,121.42634,31.1458,121.425224,31.146027,4,246,336,1
2764,94,121.42634,31.1458,121.425224,31.146027,1,551,641,1
2765,94,121.42634,31.1458,121.425224,31.146027,1,613,703,1
2766,94,121.42634,31.1458,121.426064,31.143278,2,302,392,1
2767,94,121.42634,31.1458,121.426064,31.143278,2,592,682,1
2768,94,121.42634,31.1458,121.505013,30.831057,2,264,354,1
2769,94,121.42634,31.1458,121.502655,30.828342,1,300,390,1
2770,94,121.42634,31.1458,121.421753,31.145002,3,222,312,1
2771,94,121.42634,31.1458,121.421753,31.145002,2,301,391,1
2772,94,121.42634,31.1458,121.421753,31.145002,3,363,453,1
2773,94,121.42634,31.1458,121.421753,31.145002,1,589,679,1
2774,46,121.42675,31.18797,120.910721,31.019789,1,227,317,1
2775,46,121.42783,31.19042,121.430084,31.190983,1,253,343,1
2776,24,121.42797,31.16592,121.419807,31.173576,1,240,330,1
2777,24,121.42797,31.16592,121.377113,31.157791,1,576,666,1
2778,24,121.42797,31.16592,121.426712,31.172581,1,374,464,1
2779,46,121.42839,31.19474,121.424797,31.209454,2,349,439,1
2780,46,121.42853,31.19719,121.432541,31.189611,2,627,717,1
2781,46,121.42918,31.20663,121.430954,31.211748,3,592,682,1
2782,46,121.42918,31.20663,121.436134,31.203424,3,261,351,1
2783,83,121.42941,31.28463,121.422432,31.284882,1,271,361,1
2784,81,121.42942,31.24686,121.428612,31.247433,3,396,486,1
2785,43,121.4302,31.27961,121.430061,31.279047,1,309,399,1
2786,83,121.43052,31.28437,121.428017,31.290831,2,255,345,1
2787,83,121.43052,31.28437,121.430565,31.284376,2,230,320,1
2788,83,121.43083,31.28953,121.42791,31.284508,2,310,400,1
2789,96,121.43108,31.13546,121.254288,31.409395,3,571,661,1
2790,96,121.43108,31.13546,121.433243,31.132858,7,216,306,1
2791,96,121.43108,31.13546,121.423508,31.132309,6,229,319,1
2792,96,121.43108,31.13546,121.420837,31.132996,2,556,646,1
2793,37,121.43124,31.02343,121.434792,31.031694,2,484,574,1
2794,43,121.43142,31.27319,121.415329,31.282135,1,439,529,1
2795,24,121.43144,31.1497,121.425224,31.146027,4,226,316,1
2796,24,121.43144,31.1497,121.429848,31.150574,7,234,324,1
2797,24,121.43148,31.18302,121.436073,31.197544,1,615,705,1
2798,3,121.43234,31.2165,121.434021,31.215469,20,248,338,1
2799,37,121.43286,31.01907,121.432564,31.028444,1,243,333,1
2800,46,121.43371,31.19572,121.433517,31.191494,10,221,311,1
2801,3,121.43471,31.21599,121.434021,31.215469,1,246,336,1
2802,3,121.43471,31.21599,121.434021,31.215469,1,333,423,1
2803,3,121.43471,31.21599,121.442757,31.222677,1,318,408,1
2804,3,121.43471,31.21599,121.506516,31.294493,3,558,648,1
2805,3,121.43471,31.21599,121.439613,31.218126,2,320,410,1
2806,3,121.43481,31.22009,121.432838,31.226671,1,292,382,1
2807,3,121.43604,31.22512,121.438393,31.215305,2,219,309,1
2808,3,121.43604,31.22512,121.444977,31.221813,2,234,324,1
2809,37,121.43651,31.02597,121.394096,31.029692,7,243,333,1
2810,46,121.43652,31.18852,121.447159,31.190802,2,493,583,1
2811,24,121.43709,31.15035,121.448898,31.162378,1,476,566,1
2812,10,121.43767,31.24642,121.444839,31.247316,3,308,398,1
2813,121,121.43849,31.24515,121.444725,31.244253,1,592,682,1
2814,121,121.43849,31.24515,121.440239,31.245634,2,347,437,1
2815,36,121.43855,31.32115,121.436775,31.317595,1,254,344,1
2816,46,121.43866,31.18916,121.437149,31.184256,13,561,651,1
2817,14,121.439,31.15021,121.440918,31.173201,2,584,674,1
2818,3,121.43941,31.22199,121.448074,31.22967,2,616,706,1
2819,43,121.43974,31.27128,121.448143,31.280117,1,319,409,1
2820,83,121.44114,31.28757,121.497475,31.25248,1,584,674,1
2821,121,121.44231,31.22128,121.442757,31.222677,1,219,309,1
2822,121,121.44231,31.22128,121.443863,31.224855,2,223,313,1
2823,121,121.44231,31.22128,121.441757,31.227892,3,611,701,1
2824,121,121.44231,31.22128,121.447502,31.223513,2,380,470,1
2825,121,121.44231,31.22128,121.439613,31.218126,1,274,364,1
2826,121,121.44231,31.22128,121.450066,31.225443,2,263,353,1
2827,50,121.44248,31.1769,121.001007,30.836681,1,387,477,1
2828,121,121.44258,31.23412,121.454437,31.222805,8,235,325,1
2829,14,121.44267,31.15634,121.451942,31.157824,1,262,352,1
2830,14,121.44267,31.15634,121.43885,31.151464,1,301,391,1
2831,14,121.44267,31.15634,121.478653,31.231464,2,242,332,1
2832,14,121.44396,31.17057,121.438866,31.191582,1,296,386,1
2833,50,121.44519,31.18482,121.437378,31.191591,10,313,403,1
2834,50,121.44519,31.18482,121.455711,31.185516,21,291,381,1
2835,50,121.44519,31.18482,121.507774,31.2904,7,246,336,1
2836,50,121.44519,31.18482,121.441528,31.185612,11,212,302,1
2837,10,121.44524,31.26617,121.460426,31.264576,10,227,317,1
2838,10,121.44524,31.26617,121.426765,31.281605,6,341,431,1
2839,10,121.44524,31.26617,121.443031,31.280746,10,307,397,1
2840,121,121.44577,31.22292,121.447075,31.215321,2,300,390,1
2841,107,121.44619,31.20077,121.448067,31.197884,2,287,377,1
2842,107,121.44619,31.20077,121.449104,31.200106,4,554,644,1
2843,2,121.44725,31.28399,121.439201,31.283089,1,302,392,1
2844,2,121.44917,31.27009,121.425262,31.284687,1,613,703,1
2845,37,121.45017,31.03475,121.447617,31.034393,2,332,422,1
2846,37,121.45017,31.03475,121.452705,31.036015,3,248,338,1
2847,37,121.45017,31.03475,121.299438,31.433102,1,442,532,1
2848,37,121.45017,31.03475,121.299438,31.433102,1,614,704,1
2849,121,121.4504,31.22866,121.461914,31.231165,3,502,592,1
2850,36,121.45137,31.32968,121.396919,31.260527,2,211,301,1
2851,36,121.45137,31.32968,121.690948,31.188797,2,399,489,1
2852,36,121.45137,31.32968,121.378426,31.31143,1,327,417,1
2853,36,121.45137,31.32968,121.377289,31.315683,2,375,465,1
2854,36,121.45137,31.32968,121.389305,31.321156,1,345,435,1
2855,36,121.45137,31.32968,121.249977,31.377104,3,301,391,1
2856,36,121.45137,31.32968,121.382401,31.310419,3,559,649,1
2857,36,121.45137,31.32968,121.380165,31.314489,3,281,371,1
2858,36,121.45137,31.32968,121.380165,31.314489,1,408,498,1
2859,36,121.45137,31.32968,121.380165,31.314489,1,559,649,1
2860,36,121.45137,31.32968,121.3741,31.310312,2,419,509,1
2861,36,121.45137,31.32968,121.3741,31.310312,2,467,557,1
2862,36,121.45137,31.32968,121.386475,31.314816,1,219,309,1
2863,36,121.45137,31.32968,121.386475,31.314816,3,507,597,1
2864,2,121.45148,31.2828,121.441566,31.296751,6,253,343,1
2865,2,121.45148,31.2828,121.452759,31.277855,1,231,321,1
2866,2,121.45148,31.2828,121.454674,31.289436,1,276,366,1
2867,2,121.45148,31.2828,121.452202,31.287878,2,234,324,1
2868,2,121.45148,31.2828,121.448143,31.280117,3,226,316,1
2869,2,121.45148,31.2828,121.448143,31.280117,2,485,575,1
2870,2,121.45148,31.2828,121.449989,31.283613,2,490,580,1
2871,2,121.45156,31.28303,121.46685,31.280375,4,213,303,1
2872,2,121.45156,31.28303,121.447197,31.293936,2,216,306,1
2873,2,121.45156,31.28303,121.447098,31.286261,2,404,494,1
2874,121,121.45166,31.23768,121.444725,31.244253,3,338,428,1
2875,121,121.45166,31.23768,121.438622,31.24239,1,236,326,1
2876,121,121.45166,31.23768,121.450066,31.225443,1,301,391,1
2877,121,121.45206,31.22911,121.450447,31.230717,1,257,347,1
2878,121,121.45206,31.22911,121.452682,31.227598,3,325,415,1
2879,121,121.45206,31.22911,121.563828,31.212393,1,352,442,1
2880,121,121.45206,31.22911,121.450912,31.228628,4,266,356,1
2881,121,121.45206,31.22911,121.450912,31.228628,1,320,410,1
2882,121,121.45206,31.22911,121.450912,31.228628,2,362,452,1
2883,98,121.45457,31.21882,121.455086,31.218393,1,568,658,1
2884,107,121.45468,31.19914,121.448067,31.197884,2,288,378,1
2885,107,121.45468,31.19914,121.4524,31.209646,1,627,717,1
2886,121,121.4547,31.2309,121.454605,31.230406,2,329,419,1
2887,98,121.4548,31.21934,121.454086,31.234411,2,589,679,1
2888,98,121.4548,31.21934,121.451042,31.219183,2,231,321,1
2889,98,121.4548,31.21934,121.456161,31.228323,2,281,371,1
2890,98,121.4548,31.21934,121.444115,31.216589,4,611,701,1
2891,98,121.4548,31.21934,121.460083,31.216351,2,352,442,1
2892,98,121.45483,31.21929,121.442757,31.222677,22,250,340,1
2893,107,121.45499,31.20643,121.45536,31.204721,1,241,331,1
2894,107,121.45551,31.18881,121.456306,30.902126,3,331,421,1
2895,23,121.4558,31.04124,121.458755,31.034338,1,304,394,1
2896,107,121.45586,31.20353,121.452675,31.195496,2,619,709,1
2897,98,121.45847,31.23434,121.461914,31.231165,1,347,437,1
2898,107,121.45914,31.20019,121.460854,31.202854,1,259,349,1
2899,107,121.45914,31.20019,120.910721,31.019789,1,210,300,1
2900,107,121.45914,31.20019,121.449104,31.200106,1,274,364,1
2901,107,121.45986,31.2024,121.460854,31.202854,2,249,339,1
2902,107,121.45986,31.2024,121.458443,31.204529,1,341,431,1
2903,98,121.46147,31.23167,121.456642,31.240974,3,607,697,1
2904,15,121.46178,31.20827,121.461662,31.2048,1,316,406,1
2905,15,121.46178,31.20827,121.46048,31.213305,6,256,346,1
2906,15,121.46178,31.20827,121.460609,31.206495,5,323,413,1
2907,15,121.46178,31.20827,121.464516,31.206741,3,357,447,1
2908,107,121.46213,31.19816,121.456268,31.207508,3,282,372,1
2909,107,121.46213,31.19816,121.465149,31.1991,2,239,329,1
2910,107,121.46213,31.19816,121.455421,31.20166,1,267,357,1
2911,107,121.46213,31.19816,121.46183,31.197901,1,443,533,1
2912,23,121.46363,31.04444,121.469307,31.040373,3,378,468,1
2913,84,121.46757,31.26544,121.467529,31.265385,1,512,602,1
2914,98,121.46782,31.22167,121.476646,31.238733,2,251,341,1
2915,84,121.4699,31.25912,121.477333,31.260889,1,262,352,1
2916,84,121.4699,31.25912,121.469307,31.261841,2,246,336,1
2917,98,121.47036,31.22562,121.489342,31.231512,2,248,338,1
2918,98,121.4737,31.23039,121.561676,31.114618,1,409,499,1
2919,84,121.47566,31.26829,121.467003,31.262657,1,628,718,1
2920,115,121.47603,31.23642,121.478439,31.239296,3,339,429,1
2921,98,121.47765,31.22363,121.47699,31.225046,2,255,345,1
2922,98,121.47765,31.22363,121.47699,31.225046,2,482,572,1
2923,98,121.47765,31.22363,121.475006,31.222849,2,285,375,1
2924,98,121.47765,31.22363,121.480171,31.224415,2,225,315,1
2925,98,121.47765,31.22363,121.590248,31.186306,2,496,586,1
2926,98,121.47765,31.22363,121.479637,31.225655,4,400,490,1
2927,98,121.47765,31.22363,121.478668,31.222935,3,408,498,1
2928,98,121.47765,31.22363,121.48085,31.218018,2,546,636,1
2929,115,121.47863,31.23372,121.472488,31.233086,2,416,506,1
2930,84,121.47866,31.26724,121.478508,31.270475,1,280,370,1
2931,84,121.47866,31.26724,121.478508,31.270475,3,326,416,1
2932,84,121.47866,31.26724,121.491043,31.279089,2,254,344,1
2933,15,121.47871,31.21207,121.499001,31.224667,4,472,562,1
2934,15,121.48059,31.20086,121.490303,31.222008,3,567,657,1
2935,15,121.48059,31.20086,121.472946,31.196075,1,329,419,1
2936,115,121.48156,31.21856,121.490303,31.222008,3,217,307,1
2937,115,121.48156,31.21856,121.484673,31.207211,1,606,696,1
2938,73,121.48203,31.26577,121.478363,31.265326,3,289,379,1
2939,73,121.48203,31.26577,121.498512,31.272757,3,227,317,1
2940,73,121.48203,31.26577,121.476646,31.238733,1,239,329,1
2941,73,121.48203,31.26577,121.488106,31.27755,6,240,330,1
2942,115,121.48355,31.23446,121.492371,31.220287,2,359,449,1
2943,115,121.48444,31.23176,121.484764,31.226366,1,323,413,1
2944,15,121.48519,31.2078,121.487869,31.212532,6,548,638,1
2945,118,121.48524,31.2823,121.482262,31.278774,4,292,382,1
2946,118,121.48575,31.27932,121.482262,31.278774,2,576,666,1
2947,41,121.48886,31.21429,121.465256,31.20339,5,625,715,1
2948,93,121.49135,31.29349,121.481697,31.29063,15,571,661,1
2949,93,121.49135,31.29349,121.497948,31.290825,9,571,661,1
2950,93,121.49135,31.29349,121.4981,31.299238,11,254,344,1
2951,1,121.49229,31.27476,121.530159,31.300243,1,228,318,1
2952,122,121.49267,31.28067,121.488106,31.27755,2,570,660,1
2953,93,121.49323,31.29253,121.491043,31.279089,1,270,360,1
2954,93,121.49599,31.29485,121.491364,31.305891,1,501,591,1
2955,93,121.49599,31.29485,121.504906,31.288074,1,210,300,1
2956,93,121.49599,31.29485,121.48745,31.300381,1,581,671,1
2957,25,121.49607,31.17008,121.495323,31.17317,1,622,712,1
2958,25,121.49607,31.17008,121.504883,31.162962,1,226,316,1
2959,41,121.49661,31.22528,121.2873,30.695353,1,581,671,1
2960,122,121.49953,31.27624,121.49897,31.282709,2,548,638,1
2961,122,121.50286,31.26263,121.482475,31.254196,3,248,338,1
2962,122,121.50286,31.26263,121.505867,31.26096,5,247,337,1
2963,122,121.50286,31.26263,121.503189,31.262659,1,459,549,1
2964,25,121.505,31.14132,121.501427,31.145538,2,578,668,1
2965,25,121.505,31.14132,121.504982,31.141735,1,395,485,1
2966,25,121.505,31.14132,121.501564,31.140558,3,481,571,1
2967,93,121.5053,31.29518,121.507874,31.299892,2,597,687,1
2968,93,121.5053,31.29518,121.78495,31.049509,1,225,315,1
2969,93,121.5053,31.29518,121.507683,31.308229,2,283,373,1
2970,93,121.5053,31.29518,121.506516,31.294493,3,619,709,1
2971,93,121.5053,31.29518,121.533669,31.288586,3,584,674,1
2972,93,121.5053,31.29518,121.4981,31.299238,2,575,665,1
2973,93,121.50558,31.29501,121.499596,31.334791,1,227,317,1
2974,93,121.50558,31.29501,121.514427,31.293182,1,617,707,1
2975,93,121.50558,31.29501,121.78495,31.049509,1,329,419,1
2976,93,121.50558,31.29501,121.498276,31.293489,1,310,400,1
2977,93,121.50558,31.29501,121.495865,31.29483,2,609,699,1
2978,93,121.50558,31.29501,121.500397,31.290613,1,251,341,1
2979,93,121.50558,31.29501,121.2873,30.695353,1,561,651,1
2980,20,121.50621,30.83431,121.504578,30.834429,3,498,588,1
2981,20,121.50621,30.83431,121.505013,30.831057,1,272,362,1
2982,20,121.50621,30.83431,121.505013,30.831057,2,586,676,1
2983,93,121.5064,31.29453,121.520767,31.296795,2,573,663,1
2984,93,121.5064,31.29453,121.497948,31.290825,1,586,676,1
2985,93,121.5064,31.29453,121.506516,31.294493,10,295,385,1
2986,93,121.5064,31.29453,121.505692,31.273182,1,428,518,1
2987,93,121.5064,31.29453,121.50621,31.298653,1,218,308,1
2988,40,121.50643,31.26805,121.505211,31.266657,2,574,664,1
2989,93,121.50659,31.29463,121.499596,31.334791,1,258,348,1
2990,93,121.50659,31.29463,121.515411,31.288195,2,580,670,1
2991,93,121.50659,31.29463,121.501434,31.298536,1,278,368,1
2992,93,121.50659,31.29463,121.423752,30.689812,15,551,641,1
2993,93,121.50659,31.29463,121.506516,31.294493,2,343,433,1
2994,93,121.50659,31.29463,121.506516,31.294493,1,622,712,1
2995,93,121.50659,31.29463,121.50621,31.298653,1,280,370,1
2996,93,121.50659,31.29463,121.500397,31.290613,1,486,576,1
2997,93,121.50659,31.29463,121.4981,31.299238,15,619,709,1
2998,93,121.50681,31.29458,121.506516,31.294493,3,240,330,1
2999,93,121.50759,31.29069,121.500221,31.280058,2,220,310,1
3000,40,121.50904,31.28123,121.517952,31.280062,2,624,714,1
3001,20,121.50906,30.83875,121.504578,30.834429,1,211,301,1
3002,25,121.5095,31.19503,121.509979,31.188786,10,597,687,1
3003,93,121.50955,31.29782,121.507874,31.299892,2,248,338,1
3004,93,121.50955,31.29782,121.507874,31.299892,3,329,419,1
3005,93,121.50955,31.29782,121.499596,31.334791,1,233,323,1
3006,93,121.50955,31.29782,121.508797,31.297123,2,271,361,1
3007,93,121.50955,31.29782,121.508797,31.297123,3,345,435,1
3008,93,121.50955,31.29782,121.508797,31.297123,1,531,621,1
3009,93,121.50955,31.29782,121.508797,31.297123,3,620,710,1
3010,93,121.50955,31.29782,121.520767,31.296795,2,378,468,1
3011,93,121.50955,31.29782,121.510887,31.305227,2,291,381,1
3012,93,121.50955,31.29782,121.503006,31.294336,1,604,694,1
3013,93,121.50955,31.29782,121.517807,31.292402,1,231,321,1
3014,93,121.50955,31.29782,121.506516,31.294493,2,269,359,1
3015,93,121.50955,31.29782,121.506516,31.294493,1,314,404,1
