Order_id,Spot_id,Shop_id,Num,Lng_shop,Lat_shop,Lng_spot,Lat_spot,start_time,end_time,shop_class,spot_class
E1680,B1600,S165,2,121.40206,31.23149,121.409691,31.229528,419,509,45,45
E1683,B2477,S165,13,121.40206,31.23149,121.417244,31.226173,576,666,45,45
E1686,B3016,S165,11,121.40206,31.23149,121.406342,31.232965,235,325,45,45
E1689,B3432,S165,2,121.40206,31.23149,121.383202,31.23436,319,409,45,69
E1692,B0348,S165,1,121.40206,31.23149,121.398956,31.229559,624,714,45,45
E1695,B4046,S165,1,121.40206,31.23149,121.407043,31.229284,505,595,45,45
E1698,B4808,S165,13,121.40206,31.23149,121.40345,31.228634,269,359,45,45
E1701,B5983,S165,1,121.40206,31.23149,121.401482,31.237926,625,715,45,45
E1704,B7826,S165,1,121.40206,31.23149,121.403183,31.232286,307,397,45,45
E1707,B7826,S165,2,121.40206,31.23149,121.403183,31.232286,501,591,45,45
E1710,B0499,S167,3,121.40267,31.00678,121.403534,31.005795,627,717,21,21
E1713,B1876,S168,4,121.40445,31.20608,121.395912,31.209925,267,357,63,63
E1716,B4672,S169,1,121.40519,31.23973,121.424675,31.24934,357,447,45,81
E1719,B8025,S170,11,121.40574,31.16138,121.411491,31.171415,300,390,24,24
E1722,B0403,S172,1,121.40781,31.23153,121.335228,31.240097,353,443,45,47
E1725,B1251,S173,1,121.40811,31.21319,121.411942,31.213152,444,534,45,45
E1728,B4133,S173,1,121.40811,31.21319,121.402596,31.210678,415,505,45,63
E1737,B3925,S174,23,121.40843,31.18371,121.395973,31.187878,509,599,63,63
E1740,B5116,S174,8,121.40843,31.18371,121.40757,31.189943,573,663,63,63
E1746,B8102,S174,1,121.40843,31.18371,121.396362,31.171541,290,380,63,52
E1749,B1251,S175,2,121.40902,31.21258,121.411942,31.213152,301,391,45,45
E1752,B3016,S176,2,121.40908,31.23106,121.406342,31.232965,251,341,45,45
E1755,B4808,S178,1,121.40944,31.23428,121.40345,31.228634,543,633,45,45
E1758,B7826,S180,6,121.41077,31.22713,121.403183,31.232286,364,454,45,45
E1764,B0359,S181,12,121.41095,31.16837,121.414864,31.159676,565,655,24,24
E1767,B4753,S181,14,121.41095,31.16837,121.41153,31.173403,561,651,24,24
E1770,B0270,S182,1,121.41095,31.2453,121.428421,31.250799,621,711,81,10
E1773,B2724,S184,1,121.4112,31.16726,121.407593,31.167688,617,707,24,24
E1776,B3907,S184,2,121.4112,31.16726,121.409996,31.170431,471,561,24,24
E1779,B8025,S185,2,121.41136,31.16669,121.411491,31.171415,306,396,24,24
E1782,B1297,S188,3,121.41252,31.16393,121.40686,31.178988,220,310,24,24
E1785,B7984,S188,2,121.41252,31.16393,121.413536,31.180634,619,709,24,24
E1788,B0503,S191,6,121.41302,31.17188,121.411522,31.169008,237,327,24,24
E1794,B3228,S194,2,121.4135,31.1691,121.428726,31.166622,293,383,24,24
E1797,B9097,S194,2,121.4135,31.1691,121.425247,31.166656,411,501,24,24
E1800,B8442,S195,1,121.41352,31.13797,121.431656,31.135803,213,303,94,96
E1803,B5593,S197,4,121.41368,31.09765,121.438377,31.170673,491,581,58,24
E1806,B2731,S198,8,121.41378,31.20105,121.393417,31.204611,373,463,46,63
E1809,B4289,S198,4,121.41378,31.20105,121.422905,31.199612,212,302,46,46
E1812,B6579,S198,4,121.41378,31.20105,121.431168,31.197075,263,353,46,46
E1815,B7055,S198,2,121.41378,31.20105,121.392441,31.200947,553,643,46,63
E1818,B8654,S198,3,121.41378,31.20105,121.403267,31.197372,254,344,46,63
E1821,B0291,S200,1,121.41448,31.23573,121.472488,31.233086,291,381,81,98
E1827,B2546,S201,1,121.41451,31.23697,121.401039,31.233717,277,367,81,45
E1830,B0291,S201,1,121.41451,31.23697,121.472488,31.233086,329,419,81,98
E1836,B4155,S201,2,121.41451,31.23697,121.413109,31.237518,293,383,81,81
E1839,B4952,S201,6,121.41451,31.23697,121.414314,31.236895,217,307,81,81
E1842,B4952,S201,3,121.41451,31.23697,121.414314,31.236895,271,361,81,81
E1845,B4952,S201,3,121.41451,31.23697,121.414314,31.236895,325,415,81,81
E1848,B4952,S201,3,121.41451,31.23697,121.414314,31.236895,389,479,81,81
E1851,B4952,S201,3,121.41451,31.23697,121.414314,31.236895,612,702,81,81
E1854,B5488,S201,2,121.41451,31.23697,120.910721,31.019789,252,342,81,77
E1860,B0767,S201,2,121.41451,31.23697,121.417732,31.236277,240,330,81,81
E1863,B7826,S201,4,121.41451,31.23697,121.403183,31.232286,276,366,81,45
E1866,B5994,S202,12,121.41461,31.23953,121.418137,31.23774,615,705,81,81
E1869,B4036,S203,2,121.41505,31.13701,121.425224,31.146027,563,653,94,94
E1872,B7948,S203,2,121.41505,31.13701,121.421753,31.145002,231,321,94,94
E1875,B7948,S203,1,121.41505,31.13701,121.421753,31.145002,571,661,94,94
E1878,B8653,S203,3,121.41505,31.13701,121.442055,31.141716,608,698,94,86
E1881,B0397,S205,2,121.41547,31.20738,121.414398,31.206848,611,701,46,46
E1884,B0397,S206,2,121.41593,31.20774,121.414398,31.206848,548,638,46,46
E1887,B5686,S207,1,121.41613,31.13719,121.415794,31.136024,576,666,94,94
E1890,B2450,S208,23,121.41617,31.20081,121.418159,31.206991,565,655,46,46
E1896,B4282,S208,16,121.41617,31.20081,121.416451,31.200766,266,356,46,46
E1899,B6772,S208,6,121.41617,31.20081,121.417358,31.202971,499,589,46,46
E1902,B0745,S208,10,121.41617,31.20081,121.415138,31.198225,251,341,46,46
E1905,B7803,S208,1,121.41617,31.20081,121.413651,31.200237,507,597,46,46
E1908,B9208,S208,14,121.41617,31.20081,121.401924,31.199085,265,355,46,63
E1911,B2708,S210,1,121.41648,31.01381,121.413994,31.014557,450,540,37,37
E1920,B2487,S211,1,121.41733,31.1614,121.421646,31.167053,234,324,24,24
E1926,B0359,S211,2,121.41733,31.1614,121.414864,31.159676,304,394,24,24
E1929,B3888,S211,1,121.41733,31.1614,121.42012,31.161734,434,524,24,24
E1932,B5195,S211,1,121.41733,31.1614,121.437523,31.179972,301,391,24,24
E1938,B7214,S211,3,121.41733,31.1614,121.41684,31.161396,246,336,24,24
E1941,B3228,S212,1,121.41741,31.17183,121.428726,31.166622,334,424,24,24
E1944,B3808,S212,1,121.41741,31.17183,121.428719,31.184631,482,572,24,24
E1947,B7989,S212,1,121.41741,31.17183,121.404274,31.185785,516,606,24,63
E1950,B2604,S213,2,121.41777,31.2012,121.429741,31.210205,336,426,46,3
E1953,B3330,S213,3,121.41777,31.2012,121.420227,31.201664,317,407,46,46
E1959,B8203,S213,2,121.41777,31.2012,121.417328,31.191607,224,314,46,46
E1962,B5945,S214,1,121.41813,31.23689,121.420357,31.236748,224,314,81,81
E1965,B0767,S214,1,121.41813,31.23689,121.417732,31.236277,588,678,81,81
E1968,B7948,S215,2,121.41838,31.13791,121.421753,31.145002,615,705,94,94
E1974,B1402,S218,3,121.41851,31.20269,121.399902,31.202211,302,392,46,63
E1983,B4934,S218,4,121.41851,31.20269,121.42569,31.225275,245,335,46,3
E1986,B6579,S218,1,121.41851,31.20269,121.431168,31.197075,300,390,46,46
E1989,B5449,S220,1,121.41864,31.208,121.423836,31.207285,359,449,46,46
E1992,B3330,S221,2,121.41865,31.20147,121.420227,31.201664,247,337,46,46
E1995,B0397,S221,2,121.41865,31.20147,121.414398,31.206848,572,662,46,46
E1998,B6772,S221,1,121.41865,31.20147,121.417358,31.202971,254,344,46,46
E2001,B5936,S222,6,121.41867,31.20162,121.418571,31.19803,322,412,46,46
E2010,B2487,S224,1,121.41917,31.1625,121.421646,31.167053,258,348,24,24
E2013,B3228,S224,1,121.41917,31.1625,121.428726,31.166622,289,379,24,24
E2016,B3888,S224,1,121.41917,31.1625,121.42012,31.161734,237,327,24,24
E2019,B5195,S224,1,121.41917,31.1625,121.437523,31.179972,621,711,24,24
E2022,B6976,S224,1,121.41917,31.1625,121.413597,31.163029,255,345,24,24
E2025,B2859,S225,1,121.41923,31.20133,121.42659,31.182077,224,314,46,24
E2028,B3558,S226,2,121.41928,31.1367,121.429565,31.14711,600,690,94,94
E2031,B4158,S226,8,121.41928,31.1367,121.418587,31.129446,244,334,94,94
E2034,B8953,S226,1,121.41928,31.1367,121.421066,31.139071,306,396,94,94
E2037,B3200,S227,3,121.41939,31.162,121.411087,31.166828,513,603,24,24
E2040,B3836,S228,4,121.41942,31.16187,121.413635,31.249926,493,583,24,81
E2043,B5945,S230,2,121.42093,31.23523,121.420357,31.236748,252,342,81,81
E2046,B8433,S231,2,121.42109,31.13404,121.420837,31.132996,501,591,94,94
E2049,B0503,S233,5,121.42142,31.17103,121.411522,31.169008,231,321,24,24
E2052,B6297,S234,2,121.42148,31.21509,121.420357,31.215399,275,365,3,3
E2055,B5945,S235,2,121.42161,31.23377,121.420357,31.236748,245,335,81,81
E2058,B2450,S236,2,121.42194,31.20663,121.418159,31.206991,259,349,46,46
E2061,B1248,S237,2,121.42215,31.23222,121.422142,31.231922,285,375,81,81
E2064,B1248,S237,1,121.42215,31.23222,121.422142,31.231922,589,679,81,81
E2067,B1966,S237,6,121.42215,31.23222,121.421837,31.228033,249,339,81,3
E2070,B5951,S237,1,121.42215,31.23222,121.41996,31.231419,214,304,81,81
E2076,B3186,S239,2,121.42283,31.14511,121.425591,31.14924,310,400,94,94
E2079,B0552,S239,1,121.42283,31.14511,121.505013,30.831057,559,649,94,20
E2085,B3714,S240,6,121.42292,31.21482,121.417595,31.217215,484,574,3,3
E2088,B0745,S241,4,121.42299,31.18935,121.415138,31.198225,244,334,46,46
E2091,B8738,S242,1,121.42336,31.17765,121.415085,31.178802,348,438,24,24
E2094,B7087,S243,1,121.42349,31.17749,121.438385,31.187189,226,316,24,46
E2097,B8907,S243,4,121.42349,31.17749,121.420395,31.192408,572,662,24,46
E2100,B1402,S245,3,121.42354,31.20958,121.399902,31.202211,426,516,3,63
E2103,B8300,S245,1,121.42354,31.20958,121.432884,31.209202,420,510,3,3
E2106,B2450,S247,3,121.42416,31.20752,121.418159,31.206991,267,357,46,46
E2109,B4218,S247,2,121.42416,31.20752,121.424797,31.209454,348,438,46,3
E2112,B7191,S247,1,121.42416,31.20752,121.433891,31.201744,547,637,46,46
E2118,B3583,S248,3,121.42448,31.2649,121.436188,31.271736,577,667,43,43
E2121,B6061,S248,3,121.42448,31.2649,121.420486,31.275515,239,329,43,43
E2124,B7287,S248,2,121.42448,31.2649,121.419449,31.280127,326,416,43,43
E2127,B0677,S249,7,121.4247,31.17805,121.423225,31.17849,220,310,24,24
E2130,B2654,S252,2,121.42552,31.18647,121.409821,31.189838,334,424,46,63
E2133,B0690,S252,1,121.42552,31.18647,121.42981,31.182005,242,332,46,24
E2136,B0291,S253,1,121.42572,31.18632,121.472488,31.233086,542,632,24,98
E2139,B7890,S253,1,121.42572,31.18632,121.425659,31.183657,283,373,24,24
E2142,B6096,S255,1,121.42609,31.14059,121.502655,30.828342,479,569,94,20
E2145,B7948,S258,2,121.42613,31.14049,121.421753,31.145002,582,672,94,94
E2148,B2232,S259,2,121.42614,31.14569,121.504578,30.834429,224,314,94,20
E2151,B3960,S259,2,121.42614,31.14569,121.299438,31.433102,619,709,94,12
E2154,B4036,S259,1,121.42614,31.14569,121.425224,31.146027,560,650,94,94
E2157,B0454,S259,1,121.42614,31.14569,121.426064,31.143278,251,341,94,94
E2160,B0454,S259,1,121.42614,31.14569,121.426064,31.143278,603,693,94,94
E2163,B7948,S259,5,121.42614,31.14569,121.421753,31.145002,225,315,94,94
E2166,B7948,S259,4,121.42614,31.14569,121.421753,31.145002,265,355,94,94
E2169,B7948,S259,2,121.42614,31.14569,121.421753,31.145002,553,643,94,94
E2175,B2232,S260,1,121.42616,31.14564,121.504578,30.834429,235,325,94,20
E2178,B3186,S260,1,121.42616,31.14564,121.425591,31.14924,262,352,94,94
E2181,B3186,S260,1,121.42616,31.14564,121.425591,31.14924,609,699,94,94
E2184,B3960,S260,2,121.42616,31.14564,121.299438,31.433102,587,677,94,12
E2187,B4036,S260,1,121.42616,31.14564,121.425224,31.146027,256,346,94,94
E2190,B4036,S260,1,121.42616,31.14564,121.425224,31.146027,382,472,94,94
E2193,B4036,S260,4,121.42616,31.14564,121.425224,31.146027,600,690,94,94
E2196,B0454,S260,3,121.42616,31.14564,121.426064,31.143278,260,350,94,94
E2199,B0552,S260,1,121.42616,31.14564,121.505013,30.831057,262,352,94,20
E2202,B0552,S260,1,121.42616,31.14564,121.505013,30.831057,599,689,94,20
E2205,B7948,S260,3,121.42616,31.14564,121.421753,31.145002,250,340,94,94
E2208,B7948,S260,2,121.42616,31.14564,121.421753,31.145002,314,404,94,94
E2211,B7948,S260,1,121.42616,31.14564,121.421753,31.145002,364,454,94,94
E2214,B7948,S260,1,121.42616,31.14564,121.421753,31.145002,520,610,94,94
E2217,B7948,S260,4,121.42616,31.14564,121.421753,31.145002,596,686,94,94
E2220,B8442,S260,1,121.42616,31.14564,121.431656,31.135803,565,655,94,96
E2226,B3186,S262,1,121.42618,31.14584,121.425591,31.14924,240,330,94,94
E2229,B3186,S262,1,121.42618,31.14584,121.425591,31.14924,619,709,94,94
E2232,B3960,S262,1,121.42618,31.14584,121.299438,31.433102,602,692,94,12
E2235,B4036,S262,4,121.42618,31.14584,121.425224,31.146027,624,714,94,94
E2238,B0454,S262,1,121.42618,31.14584,121.426064,31.143278,290,380,94,94
E2241,B0552,S262,1,121.42618,31.14584,121.505013,30.831057,220,310,94,20
E2244,B6910,S262,1,121.42618,31.14584,121.426262,31.140179,247,337,94,94
E2247,B7948,S262,7,121.42618,31.14584,121.421753,31.145002,216,306,94,94
E2250,B7948,S262,3,121.42618,31.14584,121.421753,31.145002,280,370,94,94
E2253,B7948,S262,1,121.42618,31.14584,121.421753,31.145002,348,438,94,94
E2256,B7948,S262,1,121.42618,31.14584,121.421753,31.145002,521,611,94,94
E2259,B7948,S262,4,121.42618,31.14584,121.421753,31.145002,578,668,94,94
E2262,B7948,S262,9,121.42618,31.14584,121.421753,31.145002,624,714,94,94
E2265,B4036,S264,2,121.42626,31.14025,121.425224,31.146027,519,609,94,94
E2271,B7948,S265,1,121.4263,31.14014,121.421753,31.145002,238,328,94,94
E2280,B4036,S266,4,121.42634,31.1458,121.425224,31.146027,246,336,94,94
E2283,B4036,S266,1,121.42634,31.1458,121.425224,31.146027,551,641,94,94
E2286,B4036,S266,1,121.42634,31.1458,121.425224,31.146027,613,703,94,94
E2289,B0454,S266,2,121.42634,31.1458,121.426064,31.143278,302,392,94,94
E2292,B0454,S266,2,121.42634,31.1458,121.426064,31.143278,592,682,94,94
E2295,B0552,S266,2,121.42634,31.1458,121.505013,30.831057,264,354,94,20
E2298,B6096,S266,1,121.42634,31.1458,121.502655,30.828342,300,390,94,20
E2301,B7948,S266,3,121.42634,31.1458,121.421753,31.145002,222,312,94,94
E2307,B7948,S266,2,121.42634,31.1458,121.421753,31.145002,301,391,94,94
E2310,B7948,S266,3,121.42634,31.1458,121.421753,31.145002,363,453,94,94
E2313,B7948,S266,1,121.42634,31.1458,121.421753,31.145002,589,679,94,94
E2316,B5488,S267,1,121.42675,31.18797,120.910721,31.019789,227,317,46,77
E2319,B1339,S268,1,121.42783,31.19042,121.430084,31.190983,253,343,46,46
E2322,B1499,S269,1,121.42797,31.16592,121.419807,31.173576,240,330,24,24
E2325,B2173,S269,1,121.42797,31.16592,121.377113,31.157791,576,666,24,52
E2328,B4638,S269,1,121.42797,31.16592,121.426712,31.172581,374,464,24,24
E2331,B4218,S270,2,121.42839,31.19474,121.424797,31.209454,349,439,46,3
E2334,B8252,S271,2,121.42853,31.19719,121.432541,31.189611,627,717,46,46
E2337,B1374,S272,3,121.42918,31.20663,121.430954,31.211748,592,682,46,3
E2340,B6390,S272,3,121.42918,31.20663,121.436134,31.203424,261,351,46,46
E2343,B8413,S273,1,121.42941,31.28463,121.422432,31.284882,271,361,83,83
E2346,B4578,S274,3,121.42942,31.24686,121.428612,31.247433,396,486,81,10
E2352,B5508,S276,1,121.4302,31.27961,121.430061,31.279047,309,399,43,43
E2355,B2445,S277,2,121.43052,31.28437,121.428017,31.290831,255,345,83,83
E2358,B8958,S277,2,121.43052,31.28437,121.430565,31.284376,230,320,83,83
E2361,B8679,S280,2,121.43083,31.28953,121.42791,31.284508,310,400,83,83
E2367,B0411,S282,3,121.43108,31.13546,121.254288,31.409395,571,661,96,12
E2370,B4763,S282,7,121.43108,31.13546,121.433243,31.132858,216,306,96,96
E2373,B7121,S282,6,121.43108,31.13546,121.423508,31.132309,229,319,96,94
E2376,B8433,S282,2,121.43108,31.13546,121.420837,31.132996,556,646,96,94
E2379,B5634,S283,2,121.43124,31.02343,121.434792,31.031694,484,574,37,37
E2382,B4825,S285,1,121.43142,31.27319,121.415329,31.282135,439,529,43,43
E2391,B4036,S286,4,121.43144,31.1497,121.425224,31.146027,226,316,24,94
E2397,B6216,S286,7,121.43144,31.1497,121.429848,31.150574,234,324,24,94
E2403,B6597,S287,1,121.43148,31.18302,121.436073,31.197544,615,705,24,46
E2406,B1972,S290,20,121.43234,31.2165,121.434021,31.215469,248,338,3,3
E2409,B1897,S291,1,121.43286,31.01907,121.432564,31.028444,243,333,37,37
E2412,B5810,S293,10,121.43371,31.19572,121.433517,31.191494,221,311,46,46
E2415,B1972,S294,1,121.43471,31.21599,121.434021,31.215469,246,336,3,3
E2418,B1972,S294,1,121.43471,31.21599,121.434021,31.215469,333,423,3,3
E2421,B4722,S294,1,121.43471,31.21599,121.442757,31.222677,318,408,3,121
E2424,B5474,S294,3,121.43471,31.21599,121.506516,31.294493,558,648,3,93
E2430,B6815,S294,2,121.43471,31.21599,121.439613,31.218126,320,410,3,3
E2433,B7650,S295,1,121.43481,31.22009,121.432838,31.226671,292,382,3,3
E2439,B5272,S296,2,121.43604,31.22512,121.438393,31.215305,219,309,3,3
E2442,B8708,S296,2,121.43604,31.22512,121.444977,31.221813,234,324,3,121
E2448,B0813,S299,7,121.43651,31.02597,121.394096,31.029692,243,333,37,37
E2451,B8836,S300,2,121.43652,31.18852,121.447159,31.190802,493,583,46,107
E2457,B5700,S302,1,121.43709,31.15035,121.448898,31.162378,476,566,24,14
E2460,B8799,S304,3,121.43767,31.24642,121.444839,31.247316,308,398,10,121
E2463,B1452,S306,1,121.43849,31.24515,121.444725,31.244253,592,682,121,121
E2469,B3743,S306,2,121.43849,31.24515,121.440239,31.245634,347,437,121,121
E2472,B2530,S307,1,121.43855,31.32115,121.436775,31.317595,254,344,36,36
E2475,B1740,S308,13,121.43866,31.18916,121.437149,31.184256,561,651,46,24
E2478,B1345,S310,2,121.439,31.15021,121.440918,31.173201,584,674,14,14
E2481,B5763,S311,2,121.43941,31.22199,121.448074,31.22967,616,706,3,121
E2484,B7600,S312,1,121.43974,31.27128,121.448143,31.280117,319,409,43,2
E2487,B3328,S315,1,121.44114,31.28757,121.497475,31.25248,584,674,83,74
E2490,B4722,S316,1,121.44231,31.22128,121.442757,31.222677,219,309,121,121
E2493,B0476,S316,2,121.44231,31.22128,121.443863,31.224855,223,313,121,121
E2496,B5573,S316,3,121.44231,31.22128,121.441757,31.227892,611,701,121,121
E2499,B6720,S316,2,121.44231,31.22128,121.447502,31.223513,380,470,121,121
E2502,B6815,S316,1,121.44231,31.22128,121.439613,31.218126,274,364,121,3
E2505,B8057,S316,2,121.44231,31.22128,121.450066,31.225443,263,353,121,121
E2508,B6540,S317,1,121.44248,31.1769,121.001007,30.836681,387,477,50,30
E2511,B8307,S318,8,121.44258,31.23412,121.454437,31.222805,235,325,121,98
E2514,B0321,S319,1,121.44267,31.15634,121.451942,31.157824,262,352,14,14
E2517,B0442,S319,1,121.44267,31.15634,121.43885,31.151464,301,391,14,14
E2520,B8841,S319,2,121.44267,31.15634,121.478653,31.231464,242,332,14,115
E2523,B5652,S321,1,121.44396,31.17057,121.438866,31.191582,296,386,14,46
E2526,B1527,S322,10,121.44519,31.18482,121.437378,31.191591,313,403,50,46
E2532,B0280,S322,21,121.44519,31.18482,121.455711,31.185516,291,381,50,107
E2535,B3852,S322,7,121.44519,31.18482,121.507774,31.2904,246,336,50,93
E2538,B8911,S322,11,121.44519,31.18482,121.441528,31.185612,212,302,50,24
E2541,B2828,S323,10,121.44524,31.26617,121.460426,31.264576,227,317,10,2
E2544,B6466,S323,6,121.44524,31.26617,121.426765,31.281605,341,431,10,43
E2547,B9080,S323,10,121.44524,31.26617,121.443031,31.280746,307,397,10,2
E2550,B6468,S325,2,121.44577,31.22292,121.447075,31.215321,300,390,121,3
E2556,B2304,S326,2,121.44619,31.20077,121.448067,31.197884,287,377,107,107
E2559,B6864,S326,4,121.44619,31.20077,121.449104,31.200106,554,644,107,107
E2562,B5865,S327,1,121.44725,31.28399,121.439201,31.283089,302,392,2,43
E2568,B8786,S329,1,121.44917,31.27009,121.425262,31.284687,613,703,2,83
E2571,B1553,S331,2,121.45017,31.03475,121.447617,31.034393,332,422,37,37
E2574,B2032,S331,3,121.45017,31.03475,121.452705,31.036015,248,338,37,23
E2577,B3960,S331,1,121.45017,31.03475,121.299438,31.433102,442,532,37,12
E2580,B3960,S331,1,121.45017,31.03475,121.299438,31.433102,614,704,37,12
E2583,B6202,S332,3,121.4504,31.22866,121.461914,31.231165,502,592,121,98
E2589,B2074,S334,2,121.45137,31.32968,121.396919,31.260527,211,301,36,101
E2592,B2756,S334,2,121.45137,31.32968,121.690948,31.188797,399,489,36,26
E2595,B3801,S334,1,121.45137,31.32968,121.378426,31.31143,327,417,36,27
E2598,B3807,S334,2,121.45137,31.32968,121.377289,31.315683,375,465,36,29
E2601,B4247,S334,1,121.45137,31.32968,121.389305,31.321156,345,435,36,27
E2604,B0049,S334,3,121.45137,31.32968,121.249977,31.377104,301,391,36,12
E2607,B4873,S334,3,121.45137,31.32968,121.382401,31.310419,559,649,36,27
E2613,B7250,S334,3,121.45137,31.32968,121.380165,31.314489,281,371,36,27
E2616,B7250,S334,1,121.45137,31.32968,121.380165,31.314489,408,498,36,27
E2619,B7250,S334,1,121.45137,31.32968,121.380165,31.314489,559,649,36,27
E2622,B0810,S334,2,121.45137,31.32968,121.3741,31.310312,419,509,36,29
E2625,B0810,S334,2,121.45137,31.32968,121.3741,31.310312,467,557,36,29
E2628,B8714,S334,1,121.45137,31.32968,121.386475,31.314816,219,309,36,27
E2631,B8714,S334,3,121.45137,31.32968,121.386475,31.314816,507,597,36,27
E2634,B1287,S335,6,121.45148,31.2828,121.441566,31.296751,253,343,2,83
E2637,B3215,S335,1,121.45148,31.2828,121.452759,31.277855,231,321,2,2
E2640,B4835,S335,1,121.45148,31.2828,121.454674,31.289436,276,366,2,2
E2643,B7554,S335,2,121.45148,31.2828,121.452202,31.287878,234,324,2,2
E2646,B7600,S335,3,121.45148,31.2828,121.448143,31.280117,226,316,2,2
E2649,B7600,S335,2,121.45148,31.2828,121.448143,31.280117,485,575,2,2
E2652,B7707,S335,2,121.45148,31.2828,121.449989,31.283613,490,580,2,2
E2655,B2195,S336,4,121.45156,31.28303,121.46685,31.280375,213,303,2,2
E2658,B4381,S336,2,121.45156,31.28303,121.447197,31.293936,216,306,2,83
E2661,B6932,S336,2,121.45156,31.28303,121.447098,31.286261,404,494,2,2
E2664,B1452,S337,3,121.45166,31.23768,121.444725,31.244253,338,428,121,121
E2667,B1957,S337,1,121.45166,31.23768,121.438622,31.24239,236,326,121,121
E2670,B8057,S337,1,121.45166,31.23768,121.450066,31.225443,301,391,121,121
E2679,B3407,S338,1,121.45206,31.22911,121.450447,31.230717,257,347,121,121
E2682,B5404,S338,3,121.45206,31.22911,121.452682,31.227598,325,415,121,121
E2685,B6534,S338,1,121.45206,31.22911,121.563828,31.212393,352,442,121,56
E2694,B0798,S338,4,121.45206,31.22911,121.450912,31.228628,266,356,121,121
E2697,B0798,S338,1,121.45206,31.22911,121.450912,31.228628,320,410,121,121
E2700,B0798,S338,2,121.45206,31.22911,121.450912,31.228628,362,452,121,121
E2706,B3413,S341,1,121.45457,31.21882,121.455086,31.218393,568,658,98,98
E2709,B2304,S342,2,121.45468,31.19914,121.448067,31.197884,288,378,107,107
E2712,B0911,S342,1,121.45468,31.19914,121.4524,31.209646,627,717,107,107
E2715,B5575,S343,2,121.4547,31.2309,121.454605,31.230406,329,419,121,121
E2718,B1064,S344,2,121.4548,31.21934,121.454086,31.234411,589,679,98,121
E2721,B2166,S344,2,121.4548,31.21934,121.451042,31.219183,231,321,98,121
E2724,B3237,S344,2,121.4548,31.21934,121.456161,31.228323,281,371,98,98
E2727,B0354,S344,4,121.4548,31.21934,121.444115,31.216589,611,701,98,3
E2730,B8214,S344,2,121.4548,31.21934,121.460083,31.216351,352,442,98,98
E2736,B4722,S345,22,121.45483,31.21929,121.442757,31.222677,250,340,98,121
E2739,B3793,S346,1,121.45499,31.20643,121.45536,31.204721,241,331,107,107
E2745,B8090,S347,3,121.45551,31.18881,121.456306,30.902126,331,421,107,20
E2748,B2194,S348,1,121.4558,31.04124,121.458755,31.034338,304,394,23,23
E2751,B6188,S349,2,121.45586,31.20353,121.452675,31.195496,619,709,107,107
E2754,B6202,S351,1,121.45847,31.23434,121.461914,31.231165,347,437,98,98
E2757,B3401,S352,1,121.45914,31.20019,121.460854,31.202854,259,349,107,107
E2760,B5488,S352,1,121.45914,31.20019,120.910721,31.019789,210,300,107,77
E2763,B6864,S352,1,121.45914,31.20019,121.449104,31.200106,274,364,107,107
E2766,B3401,S354,2,121.45986,31.2024,121.460854,31.202854,249,339,107,107
E2769,B5633,S354,1,121.45986,31.2024,121.458443,31.204529,341,431,107,107
E2772,B1324,S357,3,121.46147,31.23167,121.456642,31.240974,607,697,98,121
E2775,B4681,S359,1,121.46178,31.20827,121.461662,31.2048,316,406,15,107
E2778,B6179,S359,6,121.46178,31.20827,121.46048,31.213305,256,346,15,15
E2781,B9025,S359,5,121.46178,31.20827,121.460609,31.206495,323,413,15,107
E2784,B9179,S359,3,121.46178,31.20827,121.464516,31.206741,357,447,15,15
E2787,B2498,S361,3,121.46213,31.19816,121.456268,31.207508,282,372,107,107
E2790,B4111,S361,2,121.46213,31.19816,121.465149,31.1991,239,329,107,107
E2793,B0586,S361,1,121.46213,31.19816,121.455421,31.20166,267,357,107,107
E2796,B8569,S361,1,121.46213,31.19816,121.46183,31.197901,443,533,107,107
E2799,B5190,S363,3,121.46363,31.04444,121.469307,31.040373,378,468,23,23
E2802,B7454,S364,1,121.46757,31.26544,121.467529,31.265385,512,602,84,84
E2805,B6086,S365,2,121.46782,31.22167,121.476646,31.238733,251,341,98,115
E2808,B4663,S366,1,121.4699,31.25912,121.477333,31.260889,262,352,84,73
E2811,B6345,S366,2,121.4699,31.25912,121.469307,31.261841,246,336,84,84
E2820,B0958,S367,2,121.47036,31.22562,121.489342,31.231512,248,338,98,4
E2823,B2031,S370,1,121.4737,31.23039,121.561676,31.114618,409,499,98,123
E2826,B0717,S371,1,121.47566,31.26829,121.467003,31.262657,628,718,84,84
E2829,B1269,S372,3,121.47603,31.23642,121.478439,31.239296,339,429,115,115
E2835,B3260,S374,2,121.47765,31.22363,121.47699,31.225046,255,345,98,115
E2838,B3260,S374,2,121.47765,31.22363,121.47699,31.225046,482,572,98,115
E2841,B0560,S374,2,121.47765,31.22363,121.475006,31.222849,285,375,98,98
E2844,B5907,S374,2,121.47765,31.22363,121.480171,31.224415,225,315,98,115
E2847,B5962,S374,2,121.47765,31.22363,121.590248,31.186306,496,586,98,33
E2850,B8560,S374,4,121.47765,31.22363,121.479637,31.225655,400,490,98,115
E2853,B8584,S374,3,121.47765,31.22363,121.478668,31.222935,408,498,98,115
E2856,B8828,S374,2,121.47765,31.22363,121.48085,31.218018,546,636,98,115
